_id,energy,energy_per_atom,formation_energy,formation_energy_per_site,band_gap,homo,lumo,fermi_level
6141d2c69cbada84a8676919,-1398.14265036,-7.281992970625001,0.7718496400000276,0.25728321333334253,1.8091,-0.6974,1.1117,-0.20941813
6141d2c83ac25c70a5c6c8cb,-1366.54317739,-7.230387181957671,12.382722609999973,4.1275742033333245,0.2621,-0.526,-0.2639,-0.39499545
6141d2c831cf3ef3d4a9eea0,-1372.84188677,-7.225483614578947,9.573013230000015,3.191004410000005,0.4034,-0.5629,-0.1595,-0.36120152
6141d2ceee0a3fd43fb47b2b,-1378.1711001,-7.215555497905759,7.732799899999918,2.5775999666666394,0.3564,-0.4738,-0.1174,-0.29608597
6141d2d04e27a1844a5f015e,-1392.26858988,-7.289364344921466,3.1569101200000205,1.0523033733333402,1.1396,-0.6712,0.4684,-0.20742568
6141d2d3baaf234b352902c4,-1386.41915183,-7.296942904368421,5.517348170000105,1.8391160566667015,1.0793,-0.6882,0.3911,-0.12823971
6141d2d431cf3ef3d4a9eea2,-1372.37963628,-7.223050717263159,10.035263719999875,3.3450879066666253,0.3506,-0.5047,-0.1541,-0.33074793
6141d2d99cbada84a867691b,-1398.14343909,-7.28199707859375,0.7710609100001875,0.2570203033333958,1.8096,-0.6975,1.1121,-0.21731664
6141d2debaaf234b352902c6,-1386.39165439,-7.296798181,5.5448456100000385,1.8482818700000128,1.119,-0.689,0.43,-0.22238007
6141d2de31cf3ef3d4a9eea4,-1372.35549143,-7.222923639105264,10.05940856999996,3.3531361899999865,0.4123,-0.5505,-0.1382,-0.34470482
6141d2e1ee0a3fd43fb47b2d,-1378.19959746,-7.215704698743456,7.7043025400000715,2.5681008466666904,0.40209999999999996,-0.5156,-0.1135,-0.31469994
6141d2e14e27a1844a5f0160,-1392.30244935,-7.289541619633508,3.1230506500000956,1.0410168833333653,1.1477,-0.6794,0.4683,-0.20500647
6141d2e23ac25c70a5c6c8cd,-1366.53911007,-7.230365661746032,12.38678992999985,4.128929976666616,0.4073,-0.5696,-0.1623,-0.36696132
6141d2e39cbada84a867691d,-1398.14298406,-7.281994708645833,0.7715159400001994,0.25717198000006647,1.8077,-0.6978,1.1099,-0.21406891
6141d2e831cf3ef3d4a9eea6,-1372.51464808,-7.22376130568421,9.900251920000073,3.300083973333358,0.2735,-0.4364,-0.1629,-0.30019208
6141d2e8baaf234b352902c8,-1386.42222061,-7.296959055842105,5.514279389999956,1.8380931299999854,1.1041,-0.6781,0.426,-0.13179339
6141d2ebee0a3fd43fb47b2f,-1378.18098518,-7.215607252251309,7.7229148199999145,2.5743049399999713,0.3602,-0.4822,-0.122,-0.30204806
6141d2ec9cbada84a867691f,-1398.13297432,-7.281942574583333,0.7815256800001862,0.26050856000006206,1.8068,-0.6983,1.1085,-0.19926883
6141d2ef4e27a1844a5f0162,-1392.3099299,-7.289580784816754,3.1155701000000136,1.038523366666671,1.1404,-0.6705,0.4699,-0.20317916
6141d2f231cf3ef3d4a9eea8,-1372.32128249,-7.222743592052631,10.093617510000058,3.3645391700000196,0.35839999999999994,-0.5003,-0.1419,-0.32144388
6141d2f3baaf234b352902ca,-1386.42595546,-7.296978712947369,5.510544539999955,1.8368481799999852,1.1115,-0.6785,0.433,-0.1271314
6141d2f5ee0a3fd43fb47b31,-1378.17634335,-7.21558294947644,7.727556649999997,2.5758522166666658,0.3593,-0.4786,-0.1193,-0.29932778
6141d2f94e27a1844a5f0164,-1392.29496697,-7.289502444869109,3.1305330300001515,1.0435110100000504,1.1478,-0.6807,0.4671,-0.21152105
6141d2fb3ac25c70a5c6c8cf,-1366.54205631,-7.23038125031746,12.383843690000049,4.127947896666683,0.3954,-0.5657,-0.1703,-0.37086617
6141d2fc31cf3ef3d4a9eeaa,-1374.3195885,-7.233260992105263,8.09531149999998,2.69843716666666,0.3014,-0.4922,-0.1908,-0.34130524
6141d2fd9cbada84a8676921,-1398.14387625,-7.281999355468749,0.7706237500001407,0.25687458333338026,1.8093,-0.6977,1.1116,-0.21158418
6141d2febaaf234b352902cc,-1386.43287257,-7.297015118789473,5.503627430000051,1.8345424766666838,1.0377,-0.6807,0.357,-0.12095484
6141d3034e27a1844a5f0166,-1392.29482326,-7.289501692460733,3.1306767400001263,1.0435589133333754,1.1375,-0.6711,0.4664,-0.20099647
6141d3059cbada84a8676923,-1398.14415499,-7.282000807239584,0.7703450100000282,0.2567816700000094,1.8092,-0.6976,1.1116,-0.2034122
6141d306ee0a3fd43fb47b33,-1378.20010492,-7.2157073556020945,7.7037950799999635,2.567931693333321,0.4294,-0.53,-0.1006,-0.31408776
6141d30731cf3ef3d4a9eeac,-1372.34659519,-7.222876816789474,10.068304809999972,3.356101603333324,0.4026,-0.5433,-0.1407,-0.34313648
6141d30abaaf234b352902ce,-1386.43784981,-7.297041314789474,5.498650190000035,1.8328833966666782,1.0013,-0.6715,0.3298,-0.12910241
6141d30c4e27a1844a5f0168,-1392.29141136,-7.2894838291099475,3.1340886400000727,1.0446962133333575,1.1455,-0.6782,0.4673,-0.20567828
6141d30e9cbada84a8676925,-1398.14408876,-7.282000462291666,0.7704112400001577,0.25680374666671923,1.8097,-0.6977,1.112,-0.18743641
6141d310ee0a3fd43fb47b35,-1378.20636953,-7.21574015460733,7.697530469999947,2.5658434899999825,0.4354,-0.5284,-0.093,-0.31054373
6141d31131cf3ef3d4a9eeae,-1372.34506301,-7.222868752684211,10.069836989999885,3.3566123299999617,0.38169999999999993,-0.5276,-0.1459,-0.33822866
6141d3143ac25c70a5c6c8d1,-1368.4514126,-7.240483664550264,10.474487400000044,3.4914958000000147,0.2949,-0.5062,-0.2113,-0.35863042
6141d315baaf234b352902d0,-1386.41447249,-7.296918276263158,5.5220275100000435,1.840675836666681,1.0892,-0.6798,0.4094,-0.12978522
6141d3164e27a1844a5f016a,-1392.29142888,-7.289483920837696,3.134071120000044,1.0446903733333481,1.1492,-0.6784,0.4708,-0.21178759
6141d31aee0a3fd43fb47b37,-1378.17730465,-7.215587982460733,7.726595350000025,2.5755317833333415,0.3593,-0.4781,-0.1188,-0.29879857
6141d31b31cf3ef3d4a9eeb0,-1372.34923973,-7.2228907354210525,10.06566027000008,3.3552200900000266,0.42579999999999996,-0.5535,-0.1277,-0.34157835
6141d31e9cbada84a8676927,-1398.14435271,-7.28200183703125,0.7701472900000681,0.25671576333335605,1.8065,-0.6975,1.109,-0.21022601
6141d320baaf234b352902d2,-1386.42134388,-7.296954441473684,5.515156120000029,1.8383853733333428,1.0875,-0.6807,0.4068,-0.12704014
6141d3214e27a1844a5f016c,-1392.29486881,-7.289501930942409,3.130631190000031,1.0435437300000103,1.1482,-0.683,0.4652,-0.21659705
6141d324ee0a3fd43fb47b39,-1378.17708096,-7.215586811308901,7.726819040000009,2.5756063466666697,0.357,-0.4775,-0.1205,-0.2995816
6141d32631cf3ef3d4a9eeb2,-1372.84076857,-7.225477729315789,9.57413143000008,3.19137714333336,0.4062,-0.5623,-0.1561,-0.35919352
6141d3279cbada84a8676929,-1398.14076816,-7.281983167500001,0.7737318399999822,0.2579106133333274,1.8069,-0.6974,1.1095,-0.21619757
6141d32bbaaf234b352902d4,-1386.42110088,-7.296953162526316,5.515399119999984,1.838466373333328,1.1080999999999999,-0.6787,0.4294,-0.13247719
6141d32e3ac25c70a5c6c8d3,-1366.4980484,-7.230148404232804,12.42785159999994,4.14261719999998,0.42079999999999995,-0.579,-0.1582,-0.3691401
6141d32e4e27a1844a5f016e,-1392.28742717,-7.28946296947644,3.1380728300000555,1.0460242766666852,1.1417,-0.6775,0.4642,-0.20586684
6141d32eee0a3fd43fb47b3b,-1378.1781886,-7.215592610471205,7.725711399999909,2.575237133333303,0.36139999999999994,-0.4836,-0.1222,-0.30295463
6141d33031cf3ef3d4a9eeb4,-1374.31522134,-7.233238007052632,8.099678659999881,2.699892886666627,0.30200000000000005,-0.4898,-0.1878,-0.33858734
6141d3319cbada84a867692b,-1398.14343727,-7.281997069114584,0.7710627300000397,0.2570209100000132,1.809,-0.6976,1.1114,-0.21448545
6141d336baaf234b352902d6,-1386.43183798,-7.297009673578947,5.504662020000069,1.834887340000023,1.1058,-0.6827,0.4231,-0.21783717
6141d3384e27a1844a5f0170,-1392.29182048,-7.289485971099476,3.133679519999987,1.0445598399999956,1.1355,-0.6701,0.4654,-0.20888108
6141d338ee0a3fd43fb47b3d,-1378.1823992,-7.215614655497382,7.721500800000058,2.5738336000000195,0.35950000000000004,-0.4817,-0.1222,-0.30205964
6141d33b9cbada84a867692d,-1398.14281464,-7.281993826250001,0.7716853599999922,0.2572284533333307,1.8084,-0.6976,1.1108,-0.21250303
6141d342baaf234b352902d8,-1386.42377223,-7.296967222263158,5.512727770000083,1.837575923333361,1.1042,-0.6782,0.426,-0.1282029
6141d34231cf3ef3d4a9eeb6,-1372.33995761,-7.222841882157895,10.074942389999933,3.3583141299999775,0.3549,-0.5145,-0.1596,-0.33754734
6141d342ee0a3fd43fb47b3f,-1378.17747662,-7.215588882827226,7.726423379999915,2.5754744599999717,0.3583,-0.4782,-0.1199,-0.29923618
6141d3434e27a1844a5f0172,-1392.27506838,-7.289398263769633,3.150431620000063,1.0501438733333543,1.1400000000000001,-0.671,0.469,-0.20388488
6141d3459cbada84a867692f,-1398.1438343,-7.281999136979167,0.7706657000001087,0.2568885666667029,1.8093,-0.6975,1.1118,-0.21033219
6141d3473ac25c70a5c6c8d5,-1366.52233149,-7.230276886190476,12.403568510000014,4.1345228366666715,0.3709,-0.5522,-0.1813,-0.36577231
6141d34d31cf3ef3d4a9eeb8,-1372.33925607,-7.222838189842105,10.07564393000007,3.35854797666669,0.3898999999999999,-0.5428,-0.1529,-0.34493645
6141d34e9cbada84a8676931,-1398.14409207,-7.282000479531249,0.7704079300001467,0.25680264333338226,1.8085,-0.6975,1.111,-0.21249793
6141d34e4e27a1844a5f0174,-1392.2892497,-7.289472511518323,3.136250300000029,1.0454167666666763,1.1454,-0.6766,0.4688,-0.20972877
6141d351ee0a3fd43fb47b41,-1378.17845515,-7.215594006020942,7.725444850000031,2.5751482833333434,0.35919999999999996,-0.4789,-0.1197,-0.29960129
6141d3594e27a1844a5f0176,-1392.28750171,-7.28946335973822,3.1379982900000414,1.0459994300000137,1.1458,-0.6767,0.4691,-0.20605728
6141d35abaaf234b352902da,-1386.42920605,-7.296995821315789,5.507293950000076,1.8357646500000253,1.0877000000000001,-0.675,0.4127,-0.1275455
6141d36031cf3ef3d4a9eeba,-1372.34103163,-7.222847534894737,10.0738683699999,3.3579561233333,0.3824,-0.521,-0.1386,-0.33037888
6141d3613ac25c70a5c6c8d7,-1366.97232042,-7.232657779999999,11.953579579999996,3.984526526666665,0.4014,-0.586,-0.1846,-0.38526191
6141d3644e27a1844a5f0178,-1392.29021857,-7.289477584136126,3.1352814300000773,1.0450938100000258,1.1471,-0.6778,0.4693,-0.20856585
6141d364ee0a3fd43fb47b43,-1378.17355223,-7.215568336282723,7.73034776999998,2.5767825899999934,0.3577,-0.4764,-0.1187,-0.29785098
6141d3659cbada84a8676933,-1398.14485745,-7.282004465885417,0.7696425500000714,0.25654751666669046,1.8065,-0.6972,1.1093,-0.21542768
6141d365baaf234b352902dc,-1386.42905203,-7.296995010684211,5.50744796999993,1.8358159899999766,1.1023,-0.6806,0.4217,-0.12504998
6141d36b31cf3ef3d4a9eebc,-1372.32509342,-7.222763649578948,10.089806579999959,3.363268859999986,0.3529,-0.5091,-0.1562,-0.33353927
6141d36e4e27a1844a5f017a,-1392.29486364,-7.289501903874345,3.130636360000153,1.0435454533333843,1.1486,-0.6797,0.4689,-0.20485109
6141d36e9cbada84a8676935,-1398.14518265,-7.282006159635416,0.7693173500001649,0.25643911666672164,1.8073000000000001,-0.6973,1.11,-0.20834701
6141d36fee0a3fd43fb47b45,-1378.19748614,-7.215693644712041,7.7064138600001115,2.568804620000037,0.368,-0.4885,-0.1205,-0.30580173
6141d370baaf234b352902de,-1386.42372586,-7.296966978210527,5.5127741399999195,1.8375913799999732,1.1043,-0.6785,0.4258,-0.12843364
6141d37531cf3ef3d4a9eebe,-1374.32398003,-7.233284105421053,8.090919969999959,2.6969733233333195,0.3038,-0.4918,-0.188,-0.33970672
6141d3789cbada84a8676937,-1398.14403861,-7.282000201093751,0.7704613900000368,0.25682046333334557,1.8084,-0.6979,1.1105,-0.20327266
6141d37b4e27a1844a5f017c,-1392.30962105,-7.289579167801047,3.115878950000024,1.0386263166666747,1.1368,-0.6705,0.4663,-0.19500817
6141d37b3ac25c70a5c6c8d9,-1366.43257324,-7.229801974814815,12.493326759999945,4.164442253333315,0.41290000000000004,-0.5782,-0.1653,-0.37321163
6141d37cbaaf234b352902e0,-1386.41250907,-7.296907942473684,5.523990930000082,1.8413303100000273,1.0339,-0.6783,0.3556,-0.12647615
6141d38031cf3ef3d4a9eec0,-1372.33339245,-7.222807328684211,10.08150754999997,3.3605025166666564,0.35669999999999996,-0.5044,-0.1477,-0.32725208
6141d3819cbada84a8676939,-1398.14605953,-7.28201072671875,0.7684404700000869,0.2561468233333623,1.8071,-0.6973,1.1098,-0.20611246
6141d383ee0a3fd43fb47b47,-1378.18067989,-7.215605653874345,7.723220110000057,2.574406703333352,0.3587,-0.4762,-0.1175,-0.29792543
6141d3894e27a1844a5f017e,-1392.30191113,-7.289538801727748,3.1235888700000487,1.0411962900000162,1.1513,-0.684,0.4673,-0.01264889
6141d38b31cf3ef3d4a9eec2,-1372.83914974,-7.225469209157895,9.57575025999995,3.1919167533333166,0.399,-0.5596,-0.1606,-0.36008448
6141d38b9cbada84a867693b,-1398.1442,-7.282001041666667,0.7703000000001339,0.2567666666667113,1.8094,-0.6977,1.1117,-0.20819876
6141d38dee0a3fd43fb47b49,-1378.19748042,-7.215693614764397,7.706419580000102,2.5688065266667004,0.4291999999999999,-0.5257,-0.0965,-0.31039217
6141d3934e27a1844a5f0180,-1392.29005876,-7.289476747434555,3.135441240000091,1.0451470800000304,1.1476,-0.6774,0.4702,-0.20454997
6141d3949cbada84a867693d,-1398.14373263,-7.281998607447917,0.7707673700001578,0.25692245666671926,1.8089,-0.6975,1.1114,-0.20643708
6141d395baaf234b352902e2,-1386.42435756,-7.296970302947368,5.512142439999934,1.8373808133333114,1.1042,-0.6786,0.4256,-0.12745155
6141d39631cf3ef3d4a9eec4,-1372.32271864,-7.222751150736842,10.09218136000004,3.3640604533333467,0.35629999999999995,-0.5003,-0.144,-0.32260618
6141d3973ac25c70a5c6c8db,-1366.9651162,-7.232619662433862,11.960783799999945,3.9869279333333147,0.36250000000000004,-0.5813,-0.2188,-0.4000032
6141d398ee0a3fd43fb47b4b,-1378.1824017,-7.215614668586387,7.721498300000121,2.573832766666707,0.3823,-0.4975,-0.1152,-0.30861809
6141d39e9cbada84a867693f,-1398.14635205,-7.282012250260416,0.7681479500001842,0.2560493166667281,1.8073000000000001,-0.6972,1.1101,-0.21848536
6141d39e4e27a1844a5f0182,-1392.28971001,-7.289474921518324,3.1357899900001485,1.0452633300000496,1.1479,-0.6774,0.4705,-0.0101189
6141d39f31cf3ef3d4a9eec6,-1372.33601767,-7.222821145631579,10.078882329999942,3.359627443333314,0.3928999999999999,-0.5438,-0.1509,-0.34482804
6141d3a0baaf234b352902e4,-1386.43345966,-7.297018208736842,5.503040340000098,1.8343467800000326,1.1116000000000001,-0.6813,0.4303,-0.12662358
6141d3a3ee0a3fd43fb47b4d,-1378.17429743,-7.2155722378534035,7.729602569999997,2.576534189999999,0.35740000000000005,-0.4776,-0.1202,-0.29935087
6141d3a84e27a1844a5f0184,-1392.28170785,-7.28943302539267,3.143792150000081,1.0479307166666938,1.1474,-0.6775,0.4699,-0.21082543
6141d3a931cf3ef3d4a9eec8,-1372.33974282,-7.222840751684211,10.075157179999906,3.358385726666635,0.394,-0.5464,-0.1524,-0.34526786
6141d3acbaaf234b352902e6,-1386.44061439,-7.297055865210527,5.495885609999959,1.8319618699999864,1.0974,-0.6841,0.4133,-0.13172781
6141d3b23ac25c70a5c6c8dd,-1366.53334901,-7.230335179947089,12.392550990000018,4.130850330000006,0.40480000000000005,-0.5774,-0.1726,-0.37673504
6141d3b2ee0a3fd43fb47b4f,-1378.24247193,-7.215929172408376,7.661428070000056,2.5538093566666853,0.35639999999999994,-0.4826,-0.1262,-0.30348837
6141d3b34e27a1844a5f0186,-1392.28964334,-7.289474572460733,3.135856659999945,1.045285553333315,1.1451,-0.6777,0.4674,-0.21682834
6141d3b431cf3ef3d4a9eeca,-1372.83547825,-7.225449885526316,9.579421749999938,3.1931405833333124,0.4002,-0.5597,-0.1595,-0.35959613
6141d3b8baaf234b352902e8,-1386.47396033,-7.297231370157895,5.462539670000069,1.8208465566666898,0.9430000000000001,-0.6721,0.2709,-0.20151055
6141d3bdee0a3fd43fb47b51,-1378.19794901,-7.215696068115183,7.705950990000019,2.5686503300000063,0.4332,-0.5303,-0.0971,-0.31242465
6141d3be4e27a1844a5f0188,-1392.28828966,-7.289467485130889,3.137210340000138,1.0457367800000459,1.1467,-0.6782,0.4685,-0.20378072
6141d3be31cf3ef3d4a9eecc,-1372.3841088,-7.223074256842104,10.030791200000067,3.343597066666689,0.4161,-0.548,-0.1319,-0.34459233
6141d3c4baaf234b352902ea,-1386.42373246,-7.296967012947369,5.512767539999913,1.837589179999971,1.1046,-0.6783,0.4263,-0.12686182
6141d3c49cbada84a8676941,-1398.1416844,-7.281987939583334,0.7728156000000581,0.25760520000001935,1.8083,-0.6976,1.1107,-0.21250439
6141d3c8ee0a3fd43fb47b53,-1378.17334654,-7.215567259371728,7.73055346000001,2.5768511533333367,0.35319999999999996,-0.4725,-0.1193,-0.29679295
6141d3c84e27a1844a5f018a,-1392.2862242,-7.289456671204189,3.1392757999999503,1.04642526666665,1.1449,-0.6773,0.4676,-0.0105681
6141d3c931cf3ef3d4a9eece,-1372.35824321,-7.2229381221578945,10.056656790000034,3.3522189300000114,0.4175,-0.5599,-0.1424,-0.35241999
6141d3ce3ac25c70a5c6c8df,-1366.494647,-7.230130407407407,12.43125299999997,4.14375099999999,0.4120999999999999,-0.5811,-0.169,-0.3766866
6141d3ce9cbada84a8676943,-1398.1165848,-7.2818572125,0.797915200000034,0.2659717333333447,1.8083,-0.6976,1.1107,-0.21318407
6141d3cfbaaf234b352902ec,-1386.46522461,-7.29718539268421,5.4712753900000735,1.823758463333358,0.9417,-0.6705,0.2712,-0.19969392
6141d3d2ee0a3fd43fb47b55,-1378.1746859,-7.215574271727749,7.729214100000036,2.576404700000012,0.357,-0.4735,-0.1165,-0.29577575
6141d3d34e27a1844a5f018c,-1392.25074084,-7.289270894450261,3.1747591600001215,1.0582530533333738,1.1776,-0.6893,0.4883,-0.22267465
6141d3d531cf3ef3d4a9eed0,-1372.34346644,-7.22286034968421,10.07143356000006,3.35714452000002,0.38869999999999993,-0.5448,-0.1561,-0.3476874
6141d3d99cbada84a8676945,-1398.14551515,-7.282007891406249,0.7689848500001517,0.2563282833333839,1.8094000000000001,-0.6973,1.1121,-0.20489426
6141d3dbbaaf234b352902ee,-1386.42417317,-7.296969332473684,5.51232683000012,1.8374422766667067,1.1042,-0.6783,0.4259,-0.21622486
6141d3de4e27a1844a5f018e,-1392.29461433,-7.289500598586388,3.130885669999998,1.0436285566666659,1.1427,-0.6877,0.455,-0.01622623
6141d3e031cf3ef3d4a9eed2,-1372.42209513,-7.223274184894736,9.9928048700001,3.3309349566667,0.27540000000000003,-0.5128,-0.2374,-0.37515189
6141d3e0ee0a3fd43fb47b57,-1378.37122394,-7.21660326670157,7.532676060000085,2.5108920200000284,0.2763,-0.4011,-0.1248,-0.26333332
6141d3e39cbada84a8676947,-1398.13400325,-7.28194793359375,0.7804967500001112,0.2601655833333704,1.8069000000000002,-0.6981,1.1088,-0.20169237
6141d3e7baaf234b352902f0,-1386.43222299,-7.297011699947368,5.5042770100001235,1.8347590033333745,1.096,-0.6835,0.4125,-0.12903826
6141d3e93ac25c70a5c6c8e1,-1366.50113644,-7.230164743068783,12.424763559999974,4.141587853333324,0.43010000000000004,-0.5893,-0.1592,-0.37669382
6141d3e94e27a1844a5f0190,-1392.29842674,-7.289520558848167,3.1270732600000883,1.0423577533333628,1.1479,-0.6803,0.4676,-0.01356867
6141d3eb31cf3ef3d4a9eed4,-1372.83984594,-7.225472873368421,9.575054059999957,3.1916846866666524,0.40190000000000003,-0.5591,-0.1572,-0.35813887
6141d3ebee0a3fd43fb47b59,-1378.17619512,-7.215582173403142,7.727704879999919,2.57590162666664,0.36029999999999995,-0.4755,-0.1152,-0.2956523
6141d3f4baaf234b352902f2,-1386.35884157,-7.296625481947369,5.577658429999929,1.8592194766666428,0.6529,-0.6,0.0529,-0.27355982
6141d3f54e27a1844a5f0192,-1392.28509258,-7.289450746492147,3.140407419999974,1.0468024733333248,1.1434,-0.6759,0.4675,-0.20904416
6141d3f631cf3ef3d4a9eed6,-1372.34414977,-7.222863946157895,10.07075022999993,3.35691674333331,0.3528,-0.5129,-0.1601,-0.33693578
6141d3f9ee0a3fd43fb47b5b,-1378.19545652,-7.21568301842932,7.708443479999914,2.5694811599999716,0.39039999999999997,-0.5085,-0.1181,-0.31386006
6141d3fd9cbada84a8676949,-1398.13910705,-7.281974515885416,0.7753929500001959,0.258464316666732,1.8069,-0.6973,1.1096,-0.21698885
6141d40031cf3ef3d4a9eed8,-1372.35418786,-7.222916778210526,10.060712140000078,3.3535707133333594,0.40580000000000005,-0.5482,-0.1424,-0.34668465
6141d400baaf234b352902f4,-1386.39601772,-7.296821145894737,5.540482280000106,1.846827426666702,0.954,-0.641,0.313,-0.16035346
6141d4014e27a1844a5f0194,-1392.29791633,-7.289517886544502,3.127583670000149,1.0425278900000496,1.1469,-0.6821,0.4648,-0.01419099
6141d4033ac25c70a5c6c8e3,-1366.55810924,-7.230466186455026,12.367790759999934,4.122596919999978,0.27830000000000005,-0.5399,-0.2616,-0.40085003
6141d404ee0a3fd43fb47b5d,-1378.17266777,-7.2155637056020945,7.731232229999932,2.5770774099999776,0.357,-0.4722,-0.1152,-0.29475707
6141d4089cbada84a867694b,-1398.14466653,-7.282003471510417,0.7698334700000942,0.25661115666669804,1.8088,-0.6977,1.1111,-0.21703117
6141d40c4e27a1844a5f0196,-1392.26364159,-7.289338437643979,3.16185841000015,1.0539528033333834,1.1369,-0.6706,0.4663,-0.20878961
6141d40c31cf3ef3d4a9eeda,-1372.36944105,-7.222997058157895,10.045458950000011,3.3484863166666705,0.4084,-0.5422,-0.1338,-0.34104046
6141d410ee0a3fd43fb47b5f,-1378.17358178,-7.215568490994764,7.730318220000072,2.576772740000024,0.3571,-0.4748,-0.1177,-0.29682708
6141d4129cbada84a867694d,-1398.14380543,-7.281998986614583,0.7706945700001597,0.25689819000005326,1.8092,-0.6976,1.1116,-0.21932045
6141d415baaf234b352902f6,-1386.35913947,-7.296627049842105,5.577360530000078,1.8591201766666927,0.6527999999999999,-0.6002,0.0526,-0.27381243
6141d4174e27a1844a5f0198,-1392.2905987,-7.289479574345549,3.134901300000138,1.044967100000046,1.1452,-0.6787,0.4665,-0.20610151
6141d41c9cbada84a867694f,-1398.14016769,-7.281980040052083,0.7743323100000907,0.25811077000003024,1.8093,-0.6975,1.1118,-0.20521614
6141d41d31cf3ef3d4a9eedc,-1372.35437095,-7.222917741842105,10.060529050000014,3.3535096833333378,0.41230000000000006,-0.556,-0.1437,-0.35047117
6141d41e3ac25c70a5c6c8e5,-1366.52066918,-7.230268090899471,12.405230820000043,4.1350769400000145,0.3741,-0.5468,-0.1727,-0.36197992
6141d41eee0a3fd43fb47b61,-1378.19598864,-7.215685804397905,7.7079113600000255,2.569303786666675,0.385,-0.5041,-0.1191,-0.31242326
6141d422baaf234b352902f8,-1386.42286369,-7.296962440473684,5.513636310000038,1.8378787700000128,1.1013000000000002,-0.6811,0.4202,-0.12659971
6141d4234e27a1844a5f019a,-1392.28422177,-7.289446187277487,3.1412782300001254,1.0470927433333752,1.1454,-0.677,0.4684,-0.20421604
6141d4269cbada84a8676951,-1398.14485753,-7.282004466302084,0.769642470000008,0.25654749000000265,1.809,-0.6977,1.1113,-0.21580503
6141d42831cf3ef3d4a9eede,-1372.34394986,-7.222862894,10.070950139999923,3.356983379999974,0.37059999999999993,-0.5235,-0.1529,-0.3388145
6141d42e4e27a1844a5f019c,-1392.28554896,-7.28945313591623,3.139951040000142,1.0466503466667139,1.144,-0.6776,0.4664,-0.20853046
6141d42ebaaf234b352902fa,-1386.42772619,-7.296988032578947,5.508773810000093,1.8362579366666978,1.0917000000000001,-0.681,0.4107,-0.12717397
6141d42fee0a3fd43fb47b63,-1378.17181317,-7.215559231256544,7.732086830000071,2.5773622766666904,0.355,-0.4725,-0.1175,-0.29642144
6141d43431cf3ef3d4a9eee0,-1372.37580264,-7.223030540210527,10.039097359999914,3.346365786666638,0.4140999999999999,-0.5458,-0.1317,-0.34335983
6141d4394e27a1844a5f019e,-1392.28892584,-7.28947081591623,3.136574160000009,1.045524720000003,1.1474,-0.6768,0.4706,-0.2052265
6141d43a3ac25c70a5c6c8e7,-1368.47078336,-7.240586155343916,10.455116639999915,3.4850388799999714,0.29419999999999996,-0.5095,-0.2153,-0.3622532
6141d43abaaf234b352902fc,-1386.42989459,-7.296999445210527,5.50660541000002,1.8355351366666735,1.103,-0.6803,0.4227,-0.12872448
6141d43b9cbada84a8676953,-1398.11338677,-7.2818405560937505,0.8011132300000554,0.2670377433333518,1.8069,-0.6975,1.1094,-0.20789211
6141d43f31cf3ef3d4a9eee2,-1374.31477971,-7.233235682684211,8.10012028999995,2.70004009666665,0.30060000000000003,-0.4877,-0.1871,-0.33723502
6141d441ee0a3fd43fb47b65,-1378.20047152,-7.215709274973823,7.703428479999957,2.567809493333319,0.4160999999999999,-0.5257,-0.1096,-0.31772811
6141d4454e27a1844a5f01a0,-1392.28969885,-7.289474863089005,3.135801150000134,1.0452670500000447,1.1471,-0.6791,0.468,-0.01248605
6141d4469cbada84a8676955,-1398.14342989,-7.281997030677084,0.7710701099999824,0.25702336999999414,1.8086,-0.6978,1.1108,-0.21388492
6141d447baaf234b352902fe,-1386.43790098,-7.297041584105263,5.498599020000029,1.8328663400000096,1.0893000000000002,-0.682,0.4073,-0.12886633
6141d44a31cf3ef3d4a9eee4,-1372.38173539,-7.223061765210526,10.033164610000085,3.3443882033333616,0.4174,-0.5465,-0.1291,-0.34262389
6141d44cee0a3fd43fb47b67,-1378.20000109,-7.215706811989528,7.7038989100001345,2.567966303333378,0.4336,-0.5315,-0.0979,-0.31367887
6141d4514e27a1844a5f01a2,-1392.29085942,-7.289480939371728,3.1346405799999957,1.0448801933333318,1.1444,-0.6783,0.4661,-0.20505203
6141d4519cbada84a8676957,-1398.14125728,-7.281985715,0.7732427200000984,0.2577475733333661,1.8079,-0.6974,1.1105,-0.21474616
6141d4533ac25c70a5c6c8e9,-1366.46802862,-7.22998956941799,12.457871379999915,4.152623793333305,0.3942,-0.5627,-0.1685,-0.36725038
6141d45431cf3ef3d4a9eee6,-1372.34476735,-7.222867196578948,10.070132650000005,3.356710883333335,0.3665,-0.5233,-0.1568,-0.34072621
6141d457ee0a3fd43fb47b69,-1378.20003455,-7.215706987172775,7.703865449999967,2.567955149999989,0.43010000000000004,-0.5292,-0.0991,-0.313763
6141d45c9cbada84a8676959,-1398.14410202,-7.282000531354167,0.770397980000098,0.2567993266666993,1.8089,-0.6977,1.1112,-0.21147656
6141d45d4e27a1844a5f01a4,-1392.30083583,-7.289533171884817,3.12466416999996,1.04155472333332,1.1465,-0.6818,0.4647,-0.00900007
6141d45dbaaf234b35290300,-1386.38152761,-7.296744882157895,5.554972390000103,1.8516574633333676,1.0994,-0.6793,0.4201,-0.12018321
